190,PKR,USD,23/2/2019,1074
192,PKR,USD,23/2/2019,1075
194,PKR,MYR,23/2/2019,1076
196,PKR,PKR,23/2/2019,1077
198,MYR,,23/2/2019,1078
200,PKR,USD,23/2/2019,1079
202,EURO,USD,,1080
204,PKR,USD,23/2/2019,1081
206,PKR,USD,23/2/2019,1082
208,USD,MYR,,1083
210,PKR,USD,23/2/2019,1084
212,PKR,USD,23/2/2019,1085
214,MYR,USD,23/2/2019,1086
216,MYR,MYR,23/2/2019,1087
218,MYR,USD,23/2/2019,1088
220,PKR,PKR,23/2/2019,1089
222,PKR,USD,,1090
224,PKR,MYR,23/2/2019,1091
226,PKR,USD,23/2/2019,1092
228,PKR,PKR,23/2/2019,1093
230,PKR,MYR,23/2/2019,1094
232,PKR,USD,23/2/2019,1095
234,PKR,USD,23/2/2019,1096
236,PKR,MYR,23/2/2019,1097
238,PKR,PKR,23/2/2019,1098
240,MYR,,23/2/2019,1099
242,PKR,USD,23/2/2019,1100
244,EURO,USD,,1101
246,PKR,USD,23/2/2019,1102
248,PKR,USD,23/2/2019,1103
250,USD,MYR,,1104
252,PKR,USD,23/2/2019,1105
254,PKR,USD,23/2/2019,1106
256,MYR,USD,23/2/2019,1107
258,MYR,MYR,23/2/2019,1108
260,MYR,USD,23/2/2019,1109
262,PKR,PKR,23/2/2019,1110
264,PKR,USD,,1111
266,PKR,MYR,23/2/2019,1112
268,PKR,USD,23/2/2019,1113
270,PKR,PKR,23/2/2019,1114
272,PKR,MYR,23/2/2019,1115
274,PKR,USD,23/2/2019,1116
276,PKR,USD,23/2/2019,1117
278,PKR,MYR,23/2/2019,1118
280,PKR,PKR,23/2/2019,1119
282,MYR,,23/2/2019,1120
284,PKR,USD,23/2/2019,1121
286,EURO,USD,,1122
288,PKR,USD,23/2/2019,1123
290,PKR,USD,23/2/2019,1124
292,USD,MYR,,1125
294,PKR,USD,23/2/2019,1126
296,PKR,USD,23/2/2019,1127
298,MYR,USD,23/2/2019,1128
300,MYR,MYR,23/2/2019,1129
302,MYR,USD,23/2/2019,1130
304,PKR,PKR,23/2/2019,1131
306,PKR,USD,,1132
308,PKR,MYR,23/2/2019,1133
310,PKR,USD,23/2/2019,1134
312,PKR,PKR,23/2/2019,1135
314,PKR,MYR,23/2/2019,1136
316,PKR,USD,23/2/2019,1137
318,PKR,USD,23/2/2019,1138
320,PKR,MYR,23/2/2019,1139
322,PKR,PKR,23/2/2019,1140
324,MYR,,23/2/2019,1141
326,PKR,USD,23/2/2019,1142
328,EURO,USD,,1143
330,PKR,USD,23/2/2019,1144
332,PKR,USD,23/2/2019,1145
334,USD,MYR,,1146
336,PKR,USD,23/2/2019,1147
338,PKR,USD,23/2/2019,1148
340,MYR,USD,23/2/2019,1149
342,MYR,MYR,23/2/2019,1150
344,MYR,USD,23/2/2019,1151
346,PKR,PKR,23/2/2019,1152
348,PKR,USD,,1153
350,PKR,MYR,23/2/2019,1154
352,PKR,USD,23/2/2019,1155
354,PKR,PKR,23/2/2019,1156
356,PKR,MYR,23/2/2019,1157
358,PKR,USD,23/2/2019,1158
360,PKR,USD,23/2/2019,1159
362,PKR,MYR,23/2/2019,1160
364,PKR,PKR,23/2/2019,1161
366,MYR,,23/2/2019,1162
368,PKR,USD,23/2/2019,1163
370,EURO,USD,,1164
372,PKR,USD,23/2/2019,1165
374,PKR,USD,23/2/2019,1166
376,USD,MYR,,1167
378,PKR,USD,23/2/2019,1168
380,PKR,USD,23/2/2019,1169
382,MYR,USD,23/2/2019,1170
384,MYR,MYR,23/2/2019,1171
386,MYR,USD,23/2/2019,1172
388,PKR,PKR,23/2/2019,1173
390,PKR,USD,,1174
392,PKR,MYR,23/2/2019,1175
394,PKR,USD,23/2/2019,1176
396,PKR,PKR,23/2/2019,1177
398,PKR,MYR,23/2/2019,1178
400,PKR,USD,23/2/2019,1179
402,PKR,USD,23/2/2019,1180
404,PKR,MYR,23/2/2019,1181
406,PKR,PKR,23/2/2019,1182
408,MYR,,23/2/2019,1183
410,PKR,USD,23/2/2019,1184
412,EURO,USD,,1185
414,PKR,USD,23/2/2019,1186
416,PKR,USD,23/2/2019,1187
418,USD,MYR,,1188
420,PKR,USD,23/2/2019,1189
422,PKR,USD,23/2/2019,1190
424,MYR,USD,23/2/2019,1191
426,MYR,MYR,23/2/2019,1192
428,MYR,USD,23/2/2019,1193
430,PKR,PKR,23/2/2019,1194
432,PKR,USD,,1195
434,PKR,MYR,23/2/2019,1196
436,PKR,USD,23/2/2019,1197
438,PKR,PKR,23/2/2019,1198
440,PKR,MYR,23/2/2019,1199
442,PKR,USD,23/2/2019,1200
444,PKR,USD,23/2/2019,1201
446,PKR,MYR,23/2/2019,1202
448,PKR,PKR,23/2/2019,1203
450,MYR,,23/2/2019,1204
452,PKR,USD,23/2/2019,1205
454,EURO,USD,,1206
456,PKR,USD,23/2/2019,1207
458,PKR,USD,23/2/2019,1208
460,USD,MYR,,1209
462,PKR,USD,23/2/2019,1210
464,PKR,USD,23/2/2019,1211
466,MYR,USD,23/2/2019,1212
468,MYR,MYR,23/2/2019,1213
470,MYR,USD,23/2/2019,1214
472,PKR,PKR,23/2/2019,1215
474,PKR,USD,,1216
476,PKR,MYR,23/2/2019,1217
478,PKR,USD,23/2/2019,1218
480,PKR,PKR,23/2/2019,1219
482,PKR,MYR,23/2/2019,1220
484,PKR,USD,23/2/2019,1221
486,PKR,USD,23/2/2019,1222
488,PKR,MYR,23/2/2019,1223
490,PKR,PKR,23/2/2019,1224
492,MYR,,23/2/2019,1225
494,PKR,USD,23/2/2019,1226
496,EURO,USD,,1227
498,PKR,USD,23/2/2019,1228
500,PKR,USD,23/2/2019,1229
502,USD,MYR,,1230
504,PKR,USD,23/2/2019,1231
506,PKR,USD,23/2/2019,1232
508,MYR,USD,23/2/2019,1233
510,MYR,MYR,23/2/2019,1234
512,MYR,USD,23/2/2019,1235
514,PKR,PKR,23/2/2019,1236
516,PKR,USD,,1237
518,PKR,MYR,23/2/2019,1238
520,PKR,USD,23/2/2019,1239
522,PKR,PKR,23/2/2019,1240
524,PKR,MYR,23/2/2019,1241
526,PKR,USD,23/2/2019,1242
528,PKR,USD,23/2/2019,1243
530,PKR,MYR,23/2/2019,1244
532,PKR,PKR,23/2/2019,1245
534,MYR,,23/2/2019,1246
536,PKR,USD,23/2/2019,1247
538,EURO,USD,,1248
540,PKR,USD,23/2/2019,1249
542,PKR,USD,23/2/2019,1250
544,USD,MYR,,1251
546,PKR,USD,23/2/2019,1252
548,PKR,USD,23/2/2019,1253
550,MYR,USD,23/2/2019,1254
552,MYR,MYR,23/2/2019,1255
554,MYR,USD,23/2/2019,1256
556,PKR,PKR,23/2/2019,1257
558,PKR,USD,,1258
560,PKR,MYR,23/2/2019,1259
562,PKR,USD,23/2/2019,1260
564,PKR,PKR,23/2/2019,1261
566,PKR,MYR,23/2/2019,1262
568,PKR,USD,23/2/2019,1263
570,PKR,USD,23/2/2019,1264
572,PKR,MYR,23/2/2019,1265
574,PKR,PKR,23/2/2019,1266
576,MYR,,23/2/2019,1267
578,PKR,USD,23/2/2019,1268
580,EURO,USD,,1269
582,PKR,USD,23/2/2019,1270
584,PKR,USD,23/2/2019,1271
586,USD,MYR,,1272
588,PKR,USD,23/2/2019,1273
590,PKR,USD,23/2/2019,1274
592,MYR,USD,23/2/2019,1275
594,MYR,MYR,23/2/2019,1276
596,MYR,USD,23/2/2019,1277
598,PKR,PKR,23/2/2019,1278
600,PKR,USD,,1279
602,PKR,MYR,23/2/2019,1280
604,PKR,USD,23/2/2019,1281
606,PKR,PKR,23/2/2019,1282
608,PKR,MYR,23/2/2019,1283
610,PKR,USD,23/2/2019,1284
612,PKR,USD,23/2/2019,1285
614,PKR,MYR,23/2/2019,1286
616,PKR,PKR,23/2/2019,1287
618,MYR,,23/2/2019,1288
620,PKR,USD,23/2/2019,1289
622,EURO,USD,,1290
624,PKR,USD,23/2/2019,1291
626,PKR,USD,23/2/2019,1292
628,USD,MYR,,1293
630,PKR,USD,23/2/2019,1294
632,PKR,USD,23/2/2019,1295
634,MYR,USD,23/2/2019,1296
636,MYR,MYR,23/2/2019,1297
638,MYR,USD,23/2/2019,1298
640,PKR,PKR,23/2/2019,1299
642,PKR,USD,,1300
644,PKR,MYR,23/2/2019,1301
646,PKR,USD,23/2/2019,1302
648,PKR,PKR,23/2/2019,1303
650,PKR,MYR,23/2/2019,1304
652,PKR,USD,23/2/2019,1305
654,PKR,USD,23/2/2019,1306
656,PKR,MYR,23/2/2019,1307
658,PKR,PKR,23/2/2019,1308
660,MYR,,23/2/2019,1309
662,PKR,USD,23/2/2019,1310
664,EURO,USD,,1311
666,PKR,USD,23/2/2019,1312
668,PKR,USD,23/2/2019,1313
670,USD,MYR,,1314
672,PKR,USD,23/2/2019,1315
674,PKR,USD,23/2/2019,1316
676,MYR,USD,23/2/2019,1317
678,MYR,MYR,23/2/2019,1318
680,MYR,USD,23/2/2019,1319
682,PKR,PKR,23/2/2019,1320
684,PKR,USD,,1321
686,PKR,MYR,23/2/2019,1322
688,PKR,USD,23/2/2019,1323
690,PKR,PKR,23/2/2019,1324
692,PKR,MYR,23/2/2019,1325
694,PKR,USD,23/2/2019,1326
696,PKR,USD,23/2/2019,1327
698,PKR,MYR,23/2/2019,1328
700,PKR,PKR,23/2/2019,1329
702,MYR,,23/2/2019,1330
704,PKR,USD,23/2/2019,1331
706,EURO,USD,,1332
708,PKR,USD,23/2/2019,1333
710,PKR,USD,23/2/2019,1334
712,USD,MYR,,1335
714,PKR,USD,23/2/2019,1336
716,PKR,USD,23/2/2019,1337
718,MYR,USD,23/2/2019,1338
720,MYR,MYR,23/2/2019,1339
722,MYR,USD,23/2/2019,1340
724,PKR,PKR,23/2/2019,1341
726,PKR,USD,,1342
728,PKR,MYR,23/2/2019,1343
730,PKR,USD,23/2/2019,1344
732,PKR,PKR,23/2/2019,1345
734,PKR,MYR,23/2/2019,1346
736,PKR,USD,23/2/2019,1347
738,PKR,USD,23/2/2019,1348
740,PKR,MYR,23/2/2019,1349
742,PKR,PKR,23/2/2019,1350
744,MYR,,23/2/2019,1351
746,PKR,USD,23/2/2019,1352
748,EURO,USD,,1353
750,PKR,USD,23/2/2019,1354
752,PKR,USD,23/2/2019,1355
754,USD,MYR,,1356
756,PKR,USD,23/2/2019,1357
758,PKR,USD,23/2/2019,1358
760,PKR,USD,23/2/2019,1359
762,PKR,USD,23/2/2019,1360
764,PKR,USD,23/2/2019,1361
766,PKR,USD,23/2/2019,1362
768,PKR,USD,23/2/2019,1363
770,PKR,USD,23/2/2019,1364
772,PKR,USD,23/2/2019,1365
774,PKR,USD,23/2/2019,1366
776,PKR,USD,23/2/2019,1367
778,PKR,USD,23/2/2019,1368
780,PKR,USD,23/2/2019,1369
782,PKR,USD,23/2/2019,1370
784,PKR,USD,23/2/2019,1371
786,PKR,USD,23/2/2019,1372
788,PKR,USD,23/2/2019,1373
790,PKR,USD,23/2/2019,1374
792,PKR,USD,23/2/2019,1375
794,PKR,USD,23/2/2019,1376
796,PKR,USD,23/2/2019,1377
798,PKR,USD,23/2/2019,1378
800,PKR,USD,23/2/2019,1379
802,PKR,USD,23/2/2019,1380
804,PKR,USD,23/2/2019,1381
806,PKR,USD,23/2/2019,1382
808,PKR,USD,23/2/2019,1383
810,PKR,USD,23/2/2019,1384
812,PKR,USD,23/2/2019,1385
814,PKR,USD,23/2/2019,1386
816,PKR,USD,23/2/2019,1387
818,PKR,USD,23/2/2019,1388
820,PKR,USD,23/2/2019,1389
822,PKR,USD,23/2/2019,1390
824,PKR,USD,23/2/2019,1391
826,PKR,USD,23/2/2019,1392
828,PKR,USD,23/2/2019,1393
830,PKR,USD,23/2/2019,1394
832,PKR,USD,23/2/2019,1395
834,PKR,USD,23/2/2019,1396
836,PKR,USD,23/2/2019,1397
838,PKR,USD,23/2/2019,1398
840,PKR,USD,23/2/2019,1399
842,PKR,USD,23/2/2019,1400
844,PKR,USD,23/2/2019,1401
846,PKR,USD,23/2/2019,1402
848,PKR,USD,23/2/2019,1403
850,PKR,USD,23/2/2019,1404
852,PKR,USD,23/2/2019,1405
854,PKR,USD,23/2/2019,1406
856,PKR,USD,23/2/2019,1407
858,PKR,USD,23/2/2019,1408
860,PKR,USD,23/2/2019,1409
862,PKR,USD,23/2/2019,1410
864,PKR,USD,23/2/2019,1411
866,PKR,USD,23/2/2019,1412
868,PKR,USD,23/2/2019,1413
870,PKR,USD,23/2/2019,1414
872,PKR,USD,23/2/2019,1415
874,PKR,USD,23/2/2019,1416
876,PKR,USD,23/2/2019,1417
878,PKR,USD,23/2/2019,1418
880,PKR,USD,23/2/2019,1419
882,PKR,USD,23/2/2019,1420
884,PKR,USD,23/2/2019,1421
886,PKR,USD,23/2/2019,1422
888,PKR,USD,23/2/2019,1423
890,PKR,USD,23/2/2019,1424
892,PKR,USD,23/2/2019,1425
894,PKR,USD,23/2/2019,1426
896,PKR,USD,23/2/2019,1427
898,PKR,USD,23/2/2019,1428
900,PKR,USD,23/2/2019,1429
902,PKR,USD,23/2/2019,1430
904,PKR,USD,23/2/2019,1431
906,PKR,USD,23/2/2019,1432
908,PKR,USD,23/2/2019,1433
910,PKR,USD,23/2/2019,1434
912,PKR,USD,23/2/2019,1435
914,PKR,USD,23/2/2019,1436
916,PKR,USD,23/2/2019,1437
918,PKR,USD,23/2/2019,1438
920,PKR,USD,23/2/2019,1439
922,PKR,USD,23/2/2019,1440
924,PKR,USD,23/2/2019,1441
926,PKR,USD,23/2/2019,1442
928,PKR,USD,23/2/2019,1443
930,PKR,USD,23/2/2019,1444
932,PKR,USD,23/2/2019,1445
934,PKR,USD,23/2/2019,1446
936,PKR,USD,23/2/2019,1447
938,PKR,USD,23/2/2019,1448
940,PKR,USD,23/2/2019,1449
942,PKR,USD,23/2/2019,1450
944,PKR,USD,23/2/2019,1451
946,PKR,USD,23/2/2019,1452
948,PKR,USD,23/2/2019,1453
950,PKR,USD,23/2/2019,1454
952,PKR,USD,23/2/2019,1455
954,PKR,USD,23/2/2019,1456
956,PKR,USD,23/2/2019,1457
958,PKR,USD,23/2/2019,1458
960,PKR,USD,23/2/2019,1459
962,PKR,USD,23/2/2019,1460
964,PKR,USD,23/2/2019,1461
966,PKR,USD,23/2/2019,1462
968,PKR,USD,23/2/2019,1463
970,PKR,USD,23/2/2019,1464
972,PKR,USD,23/2/2019,1465
974,PKR,USD,23/2/2019,1466
976,PKR,USD,23/2/2019,1467
978,PKR,USD,23/2/2019,1468
980,PKR,USD,23/2/2019,1469
982,PKR,USD,23/2/2019,1470
984,PKR,USD,23/2/2019,1471
986,PKR,USD,23/2/2019,1472
988,PKR,USD,23/2/2019,1473
990,PKR,USD,23/2/2019,1474
992,PKR,USD,23/2/2019,1475
994,PKR,USD,23/2/2019,1476
996,PKR,USD,23/2/2019,1477
998,PKR,USD,23/2/2019,1478
1000,PKR,USD,23/2/2019,1479
1002,PKR,USD,23/2/2019,1480
1004,PKR,USD,23/2/2019,1481
1006,PKR,USD,23/2/2019,1482
1008,PKR,USD,23/2/2019,1483
1010,PKR,USD,23/2/2019,1484
1012,PKR,USD,23/2/2019,1485
1014,PKR,USD,23/2/2019,1486
1016,PKR,USD,23/2/2019,1487
1018,PKR,USD,23/2/2019,1488
1020,PKR,USD,23/2/2019,1489
1022,PKR,USD,23/2/2019,1490
1024,PKR,USD,23/2/2019,1491
1026,PKR,USD,23/2/2019,1492
1028,PKR,USD,23/2/2019,1493
1030,PKR,USD,23/2/2019,1494
1032,PKR,USD,23/2/2019,1495
1034,PKR,USD,23/2/2019,1496
1036,PKR,USD,23/2/2019,1497
1038,PKR,USD,23/2/2019,1498
1040,PKR,USD,23/2/2019,1499
1042,PKR,USD,23/2/2019,1500
1044,PKR,USD,23/2/2019,1501
1046,PKR,USD,23/2/2019,1502
1048,PKR,USD,23/2/2019,1503
1050,PKR,USD,23/2/2019,1504
1052,PKR,USD,23/2/2019,1505
1054,PKR,USD,23/2/2019,1506
1056,PKR,USD,23/2/2019,1507
1058,PKR,USD,23/2/2019,1508
1060,PKR,USD,23/2/2019,1509
1062,PKR,USD,23/2/2019,1510
1064,PKR,USD,23/2/2019,1511
1066,PKR,USD,23/2/2019,1512
1068,PKR,USD,23/2/2019,1513
1070,PKR,USD,23/2/2019,1514
1072,PKR,USD,23/2/2019,1515
1074,PKR,USD,23/2/2019,1516
1076,PKR,USD,23/2/2019,1517
1078,PKR,USD,23/2/2019,1518
1080,PKR,USD,23/2/2019,1519
1082,PKR,USD,23/2/2019,1520
1084,PKR,USD,23/2/2019,1521
1086,PKR,USD,23/2/2019,1522
1088,PKR,USD,23/2/2019,1523
1090,PKR,USD,23/2/2019,1524
1092,PKR,USD,23/2/2019,1525
1094,PKR,USD,23/2/2019,1526
1096,PKR,USD,23/2/2019,1527
1098,PKR,USD,23/2/2019,1528
1100,PKR,USD,23/2/2019,1529
1102,PKR,USD,23/2/2019,1530
1104,PKR,USD,23/2/2019,1531
1106,PKR,USD,23/2/2019,1532
1108,PKR,USD,23/2/2019,1533
1110,PKR,USD,23/2/2019,1534
1112,PKR,USD,23/2/2019,1535
1114,PKR,USD,23/2/2019,1536
1116,PKR,USD,23/2/2019,1537
1118,PKR,USD,23/2/2019,1538
1120,PKR,USD,23/2/2019,1539
1122,PKR,USD,23/2/2019,1540
1124,PKR,USD,23/2/2019,1541
1126,PKR,USD,23/2/2019,1542
1128,PKR,USD,23/2/2019,1543
1130,PKR,USD,23/2/2019,1544
1132,PKR,USD,23/2/2019,1545
1134,PKR,USD,23/2/2019,1546
1136,PKR,USD,23/2/2019,1547
1138,PKR,USD,23/2/2019,1548
1140,PKR,USD,23/2/2019,1549
1142,PKR,USD,23/2/2019,1550
1144,PKR,USD,23/2/2019,1551
1146,PKR,USD,23/2/2019,1552
1148,PKR,USD,23/2/2019,1553
1150,PKR,USD,23/2/2019,1554
1152,PKR,USD,23/2/2019,1555
1154,PKR,USD,23/2/2019,1556
1156,PKR,USD,23/2/2019,1557
1158,PKR,USD,23/2/2019,1558
1160,PKR,USD,23/2/2019,1559
1162,PKR,USD,23/2/2019,1560
1164,PKR,USD,23/2/2019,1561
1166,PKR,USD,23/2/2019,1562
1168,PKR,USD,23/2/2019,1563
1170,PKR,USD,23/2/2019,1564
1172,PKR,USD,23/2/2019,1565
1174,PKR,USD,23/2/2019,1566
1176,PKR,USD,23/2/2019,1567
1178,PKR,USD,23/2/2019,1568
1180,PKR,USD,23/2/2019,1569
1182,PKR,USD,23/2/2019,1570
1184,PKR,USD,23/2/2019,1571
1186,PKR,USD,23/2/2019,1572
1188,PKR,USD,23/2/2019,1573
1190,PKR,USD,23/2/2019,1574
1192,PKR,USD,23/2/2019,1575
1194,PKR,USD,23/2/2019,1576
1196,PKR,USD,23/2/2019,1577
1198,PKR,USD,23/2/2019,1578
1200,PKR,USD,23/2/2019,1579
1202,PKR,USD,23/2/2019,1580
1204,PKR,USD,23/2/2019,1581
1206,PKR,USD,23/2/2019,1582
1208,PKR,USD,23/2/2019,1583
1210,PKR,USD,23/2/2019,1584
1212,PKR,USD,23/2/2019,1585
1214,PKR,USD,23/2/2019,1586
1216,PKR,USD,23/2/2019,1587
1218,PKR,USD,23/2/2019,1588
1220,PKR,USD,23/2/2019,1589
1222,PKR,USD,23/2/2019,1590
1224,PKR,USD,23/2/2019,1591
1226,PKR,USD,23/2/2019,1592
1228,PKR,USD,23/2/2019,1593
1230,PKR,USD,23/2/2019,1594
1232,PKR,USD,23/2/2019,1595
1234,PKR,USD,23/2/2019,1596
1236,PKR,USD,23/2/2019,1597
1238,PKR,USD,23/2/2019,1598
1240,PKR,USD,23/2/2019,1599
1242,PKR,USD,23/2/2019,1600
1244,PKR,USD,23/2/2019,1601
1246,PKR,USD,23/2/2019,1602
1248,PKR,USD,23/2/2019,1603
1250,PKR,USD,23/2/2019,1604
1252,PKR,USD,23/2/2019,1605
1254,PKR,USD,23/2/2019,1606
1256,PKR,USD,23/2/2019,1607
1258,PKR,USD,23/2/2019,1608
1260,PKR,USD,23/2/2019,1609
1262,PKR,USD,23/2/2019,1610
1264,PKR,USD,23/2/2019,1611
1266,PKR,USD,23/2/2019,1612
1268,PKR,USD,23/2/2019,1613
1270,PKR,USD,23/2/2019,1614
1272,PKR,USD,23/2/2019,1615
1274,PKR,USD,23/2/2019,1616
1276,PKR,USD,23/2/2019,1617
1278,PKR,USD,23/2/2019,1618
1280,PKR,USD,23/2/2019,1619
1282,PKR,USD,23/2/2019,1620
1284,PKR,USD,23/2/2019,1621
1286,PKR,USD,23/2/2019,1622
1288,PKR,USD,23/2/2019,1623
1290,PKR,USD,23/2/2019,1624
1292,PKR,USD,23/2/2019,1625
1294,PKR,USD,23/2/2019,1626
1296,PKR,USD,23/2/2019,1627
1298,PKR,USD,23/2/2019,1628
1300,PKR,USD,23/2/2019,1629
1302,PKR,USD,23/2/2019,1630
1304,PKR,USD,23/2/2019,1631
1306,PKR,USD,23/2/2019,1632
1308,PKR,USD,23/2/2019,1633
1310,PKR,USD,23/2/2019,1634
1312,PKR,USD,23/2/2019,1635
1314,PKR,USD,23/2/2019,1636
1316,PKR,USD,23/2/2019,1637
1318,PKR,USD,23/2/2019,1638
1320,PKR,USD,23/2/2019,1639
1322,PKR,USD,23/2/2019,1640
1324,PKR,USD,23/2/2019,1641
1326,PKR,USD,23/2/2019,1642
1328,PKR,USD,23/2/2019,1643
1330,PKR,USD,23/2/2019,1644
1332,PKR,USD,23/2/2019,1645
1334,PKR,USD,23/2/2019,1646
1336,PKR,USD,23/2/2019,1647
1338,PKR,USD,23/2/2019,1648
1340,PKR,USD,23/2/2019,1649
1342,PKR,USD,23/2/2019,1650
1344,PKR,USD,23/2/2019,1651
1346,PKR,USD,23/2/2019,1652
1348,PKR,USD,23/2/2019,1653
1350,PKR,USD,23/2/2019,1654
1352,PKR,USD,23/2/2019,1655
1354,PKR,USD,23/2/2019,1656
1356,PKR,USD,23/2/2019,1657
1358,PKR,USD,23/2/2019,1658
1360,PKR,USD,23/2/2019,1659
1362,PKR,USD,23/2/2019,1660
1364,PKR,USD,23/2/2019,1661
1366,PKR,USD,23/2/2019,1662
1368,PKR,USD,23/2/2019,1663
1370,PKR,USD,23/2/2019,1664
1372,PKR,USD,23/2/2019,1665
1374,PKR,USD,23/2/2019,1666
1376,PKR,USD,23/2/2019,1667
1378,PKR,USD,23/2/2019,1668
1380,PKR,USD,23/2/2019,1669
1382,PKR,USD,23/2/2019,1670
1384,PKR,USD,23/2/2019,1671
1386,PKR,USD,23/2/2019,1672
1388,PKR,USD,23/2/2019,1673
1390,PKR,USD,23/2/2019,1674
1392,PKR,USD,23/2/2019,1675
1394,PKR,USD,23/2/2019,1676
1396,PKR,USD,23/2/2019,1677
1398,PKR,USD,23/2/2019,1678
1400,PKR,USD,23/2/2019,1679
1402,PKR,USD,23/2/2019,1680
1404,PKR,USD,23/2/2019,1681
1406,PKR,USD,23/2/2019,1682
1408,PKR,USD,23/2/2019,1683
1410,PKR,USD,23/2/2019,1684
1412,PKR,USD,23/2/2019,1685
1414,PKR,USD,23/2/2019,1686
1416,PKR,USD,23/2/2019,1687
1418,PKR,USD,23/2/2019,1688
1420,PKR,USD,23/2/2019,1689
1422,PKR,USD,23/2/2019,1690
1424,PKR,USD,23/2/2019,1691
1426,PKR,USD,23/2/2019,1692
1428,PKR,USD,23/2/2019,1693
1430,PKR,USD,23/2/2019,1694
1432,PKR,USD,23/2/2019,1695
1434,PKR,USD,23/2/2019,1696
1436,PKR,USD,23/2/2019,1697
1438,PKR,USD,23/2/2019,1698
1440,PKR,USD,23/2/2019,1699
1442,PKR,USD,23/2/2019,1700
1444,PKR,USD,23/2/2019,1701
1446,PKR,USD,23/2/2019,1702
1448,PKR,USD,23/2/2019,1703
1450,PKR,USD,23/2/2019,1704
1452,PKR,USD,23/2/2019,1705
1454,PKR,USD,23/2/2019,1706
1456,PKR,USD,23/2/2019,1707
1458,PKR,USD,23/2/2019,1708
1460,PKR,USD,23/2/2019,1709
1462,PKR,USD,23/2/2019,1710
1464,PKR,USD,23/2/2019,1711
1466,PKR,USD,23/2/2019,1712
1468,PKR,USD,23/2/2019,1713
1470,PKR,USD,23/2/2019,1714
1472,PKR,USD,23/2/2019,1715
